k_gene_id,module,k_species_id,k_species_name,aaseq
mab:MAB_3072,md:mab_M00028,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0343,md:mab_M00033,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0344,md:mab_M00033,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1684,md:mab_M00033,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2265c,md:mab_M00033,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2266c,md:mab_M00033,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2267c,md:mab_M00033,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0682,md:mab_M00048,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0687,md:mab_M00048,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0689,md:mab_M00048,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0697,md:mab_M00048,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0698,md:mab_M00048,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0707,md:mab_M00048,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0713,md:mab_M00048,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0728,md:mab_M00048,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1063,md:mab_M00048,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1064,md:mab_M00048,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1191c,md:mab_M00048,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3619c,md:mab_M00048,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3620c,md:mab_M00048,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4245c,md:mab_M00048,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0687,md:mab_M00049,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1606,md:mab_M00049,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2639c,md:mab_M00049,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3783c,md:mab_M00049,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4249c,md:mab_M00049,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1606,md:mab_M00050,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2412c,md:mab_M00050,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2639c,md:mab_M00050,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2823c,md:mab_M00050,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3718c,md:mab_M00050,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3720c,md:mab_M00050,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3721c,md:mab_M00050,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1606,md:mab_M00052,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2364,md:mab_M00052,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2371,md:mab_M00052,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1512,md:mab_M00082,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1876c,md:mab_M00082,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1879c,md:mab_M00082,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2167,md:mab_M00082,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3574c,md:mab_M00082,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3643,md:mab_M00082,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4539c,md:mab_M00082,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0598,md:mab_M00083,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0952,md:mab_M00083,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1512,md:mab_M00083,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2028,md:mab_M00083,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2030,md:mab_M00083,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2032,md:mab_M00083,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4001c,md:mab_M00083,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4156c,md:mab_M00083,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4443,md:mab_M00083,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1978c,md:mab_M00086,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0328,md:mab_M00087,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0606c,md:mab_M00087,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0851,md:mab_M00087,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0959,md:mab_M00087,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1002,md:mab_M00087,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1069c,md:mab_M00087,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1073c,md:mab_M00087,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1185c,md:mab_M00087,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1187c,md:mab_M00087,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1863,md:mab_M00087,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2081,md:mab_M00087,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2085,md:mab_M00087,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2737c,md:mab_M00087,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3124,md:mab_M00087,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3350,md:mab_M00087,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3382c,md:mab_M00087,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3455c,md:mab_M00087,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3481,md:mab_M00087,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3487,md:mab_M00087,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3588,md:mab_M00087,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3857c,md:mab_M00087,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3859c,md:mab_M00087,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4164,md:mab_M00087,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4588c,md:mab_M00087,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4911c,md:mab_M00087,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0638c,md:mab_M00093,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0639c,md:mab_M00093,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3186c,md:mab_M00093,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0569,md:mab_M00096,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0570,md:mab_M00096,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1139,md:mab_M00096,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1257,md:mab_M00096,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2990c,md:mab_M00096,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3169c,md:mab_M00096,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3171c,md:mab_M00096,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3242,md:mab_M00096,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1621,md:mab_M00115,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2672c,md:mab_M00115,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2673c,md:mab_M00115,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2674c,md:mab_M00115,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3419,md:mab_M00115,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0541,md:mab_M00119,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0542,md:mab_M00119,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1916c,md:mab_M00119,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1950,md:mab_M00119,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2908c,md:mab_M00119,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3554,md:mab_M00119,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0543,md:mab_M00120,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1234c,md:mab_M00120,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2298,md:mab_M00120,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2821c,md:mab_M00120,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3259c,md:mab_M00120,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1456c,md:mab_M00122,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1898,md:mab_M00122,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1905,md:mab_M00122,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1952c,md:mab_M00122,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1953c,md:mab_M00122,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1954c,md:mab_M00122,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3156c,md:mab_M00122,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3163c,md:mab_M00122,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2684c,md:mab_M00123,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2686c,md:mab_M00123,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2687c,md:mab_M00123,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2688c,md:mab_M00123,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0087c,md:mab_M00126,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0534,md:mab_M00126,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0535,md:mab_M00126,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0536,md:mab_M00126,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0537,md:mab_M00126,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1345,md:mab_M00126,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1604,md:mab_M00126,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3090c,md:mab_M00126,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3749,md:mab_M00126,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2134,md:mab_M00144,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2135,md:mab_M00144,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2136,md:mab_M00144,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2137,md:mab_M00144,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2138,md:mab_M00144,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2139,md:mab_M00144,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2140,md:mab_M00144,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2141,md:mab_M00144,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2142,md:mab_M00144,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2143,md:mab_M00144,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2144,md:mab_M00144,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2145,md:mab_M00144,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2146,md:mab_M00144,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2147,md:mab_M00144,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3673,md:mab_M00149,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3674,md:mab_M00149,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3675,md:mab_M00149,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3676,md:mab_M00149,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4422,md:mab_M00149,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4423,md:mab_M00149,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1966c,md:mab_M00151,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1967c,md:mab_M00151,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1968c,md:mab_M00151,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2467,md:mab_M00151,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1961,md:mab_M00155,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1969c,md:mab_M00155,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2617c,md:mab_M00155,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3389c,md:mab_M00155,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1447,md:mab_M00157,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1448,md:mab_M00157,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1449,md:mab_M00157,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1450,md:mab_M00157,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1451,md:mab_M00157,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1452,md:mab_M00157,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1453,md:mab_M00157,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1454,md:mab_M00157,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1544c,md:mab_M00176,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1545c,md:mab_M00176,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1659c,md:mab_M00176,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1660c,md:mab_M00176,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1661c,md:mab_M00176,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1662c,md:mab_M00176,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2485c,md:mab_M00176,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4181,md:mab_M00176,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4182,md:mab_M00176,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0331c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0332c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0333c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0334c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0336,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1075,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1143c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1441,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1610,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1611,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1634c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2296,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2322,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2323,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3108c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3196c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3224c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3229c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3280,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3751c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3752c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3769c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3771c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3772c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3773c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3793c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3794c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3795c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3796c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3797c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3798c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3804c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3805c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3806c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3807c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3811c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3812c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3813c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3814c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3815c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3816c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3817c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3818c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3819c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3820c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3821c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3850c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3851c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3876c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3877c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3892c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3893c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3899c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4896c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4897c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4899c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4955c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_5000c,md:mab_M00178,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2822c,md:mab_M00183,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3770c,md:mab_M00183,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3868c,md:mab_M00183,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3869c,md:mab_M00183,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0002,md:mab_M00260,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0309,md:mab_M00260,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0329,md:mab_M00260,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0491,md:mab_M00260,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1633,md:mab_M00260,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1971c,md:mab_M00260,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2696c,md:mab_M00260,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0894c,md:mab_M00307,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0895c,md:mab_M00307,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0896c,md:mab_M00307,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0897c,md:mab_M00307,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1884c,md:mab_M00307,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3656c,md:mab_M00307,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4127c,md:mab_M00307,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4916c,md:mab_M00307,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4917c,md:mab_M00307,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4918c,md:mab_M00307,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1195,md:mab_M00338,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3287c,md:mab_M00338,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1992c,md:mab_M00364,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3242,md:mab_M00364,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1319,md:mab_M00378,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3289,md:mab_M00378,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3607,md:mab_M00378,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3608,md:mab_M00378,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0337c,md:mab_M00432,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3293c,md:mab_M00432,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3294c,md:mab_M00432,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3303c,md:mab_M00432,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3553,md:mab_M00432,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0624,md:mab_M00545,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0625,md:mab_M00545,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0626,md:mab_M00545,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_0913c,md:mab_M00545,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2047c,md:mab_M00545,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2573c,md:mab_M00545,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4365c,md:mab_M00545,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4366c,md:mab_M00545,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4369c,md:mab_M00545,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4370c,md:mab_M00545,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4372,md:mab_M00545,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4374,md:mab_M00545,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4375,md:mab_M00545,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1086,md:mab_M00549,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3008,md:mab_M00549,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3450c,md:mab_M00549,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4637,md:mab_M00554,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4638,md:mab_M00554,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1199,md:mab_M00570,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1950,md:mab_M00570,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2165,md:mab_M00570,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2691c,md:mab_M00570,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3321c,md:mab_M00570,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3322c,md:mab_M00570,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3323c,md:mab_M00570,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3470c,md:mab_M00570,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4545,md:mab_M00570,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4640c,md:mab_M00570,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4225c,md:mab_M00579,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4226c,md:mab_M00579,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1544c,md:mab_M00616,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1545c,md:mab_M00616,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1652,md:mab_M00616,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1653,md:mab_M00616,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1654,md:mab_M00616,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1655,md:mab_M00616,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1659c,md:mab_M00616,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1660c,md:mab_M00616,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1661c,md:mab_M00616,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1662c,md:mab_M00616,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2485c,md:mab_M00616,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4181,md:mab_M00616,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4182,md:mab_M00616,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4447,md:mab_M00616,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1071c,md:mab_M00741,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1462c,md:mab_M00741,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_1876c,md:mab_M00741,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2711c,md:mab_M00741,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2712c,md:mab_M00741,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3631,md:mab_M00741,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3643,md:mab_M00741,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4539c,md:mab_M00741,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3613c,md:mab_M00793,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3779,md:mab_M00793,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_3780,md:mab_M00793,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_4113,md:mab_M00793,mab,Mycobacteroides abscessus ATCC 19977,
mab:MAB_2340,md:mab_M00844,mab,Mycobacteroides abscessus ATCC 19977,
